Wavelength,Intensity
1.441133365901318939e+03,6.306107044219970703e-01
1.439667806546165139e+03,8.259912729263305664e-01
1.438202247191011338e+03,8.883171081542968750e-01
1.436736687835857538e+03,8.893675804138183594e-01
1.435271128480703737e+03,8.911182284355163574e-01
1.433805569125549482e+03,7.440575957298278809e-01
1.432340009770395682e+03,6.505688428878784180e-01
1.430874450415241881e+03,8.350950479507446289e-01
1.429408891060088081e+03,9.832065105438232422e-01
1.427943331704934280e+03,9.646487236022949219e-01
1.426477772349780025e+03,9.737524390220642090e-01
1.425012212994626225e+03,9.065247178077697754e-01
1.423546653639472424e+03,6.852332949638366699e-01
1.422081094284318624e+03,7.808226346969604492e-01
1.420615534929164824e+03,9.811055660247802734e-01
1.419149975574011023e+03,9.975623488426208496e-01
1.417684416218856768e+03,9.937108159065246582e-01
1.416218856863702968e+03,9.996632337570190430e-01
1.414753297508549167e+03,9.783043265342712402e-01
1.413287738153395367e+03,1.388323783874511719e+00
1.411822178798241566e+03,1.561645388603210449e+00
1.410356619443087311e+03,1.657410264015197754e+00
1.408891060087933511e+03,1.785037994384765625e+00
1.407425500732779710e+03,3.255820989608764648e+00
1.405959941377625910e+03,7.461585998535156250e+00
1.404494382022472109e+03,1.111219406127929688e+01
1.403028822667318309e+03,1.595292949676513672e+01
1.401563263312164054e+03,2.268500709533691406e+01
1.400097703957010253e+03,2.843017768859863281e+01
1.398632144601856453e+03,2.803291893005371094e+01
1.397166585246702653e+03,2.025570106506347656e+01
1.395701025891548852e+03,1.401857280731201172e+01
1.394235466536394597e+03,1.320327758789062500e+01
1.392769907181240796e+03,1.110273933410644531e+01
1.391304347826086996e+03,1.274754428863525391e+01
1.389838788470933196e+03,1.405866527557373047e+01
1.388373229115779395e+03,1.289163303375244141e+01
1.386907669760625595e+03,9.436051368713378906e+00
1.385442110405471340e+03,6.184431552886962891e+00
1.383976551050317539e+03,8.397870063781738281e+00
1.382510991695163739e+03,1.603278732299804688e+01
1.381045432340009938e+03,2.410835838317871094e+01
1.379579872984856138e+03,2.908094215393066406e+01
1.378114313629701883e+03,2.646011352539062500e+01
1.376648754274548082e+03,1.916395378112792969e+01
1.375183194919394282e+03,1.219606494903564453e+01
1.373717635564240481e+03,8.763422966003417969e+00
1.372252076209086681e+03,6.781428337097167969e+00
1.370786516853932881e+03,4.143086433410644531e+00
1.369320957498778625e+03,2.138333559036254883e+00
1.367855398143624825e+03,2.294310808181762695e+00
1.366389838788471025e+03,1.075464630126953125e+01
1.364924279433317224e+03,1.111860561370849609e+01
1.363458720078163424e+03,2.827404975891113281e+00
1.361993160723009169e+03,2.698915958404541016e+00
1.360527601367855368e+03,3.105083465576171875e+00
1.359062042012701568e+03,2.258958578109741211e+00
1.357596482657547767e+03,1.989347100257873535e+00
1.356130923302393967e+03,2.106120586395263672e+00
1.354665363947239712e+03,1.963961720466613770e+00
1.353199804592085911e+03,1.625371813774108887e+00
1.351734245236932111e+03,1.489690661430358887e+00
1.350268685881778310e+03,1.487064719200134277e+00
1.348803126526624510e+03,1.595609426498413086e+00
1.347337567171470710e+03,2.419150114059448242e+00
1.345872007816316454e+03,2.844051122665405273e+00
1.344406448461162654e+03,2.487778425216674805e+00
1.342940889106008854e+03,1.677543282508850098e+00
1.341475329750855053e+03,1.589131593704223633e+00
1.340009770395701253e+03,1.422112703323364258e+00
1.338544211040546998e+03,1.275051832199096680e+00
1.337078651685393197e+03,1.995124578475952148e+00
1.335613092330239397e+03,3.941053152084350586e+00
1.334147532975085596e+03,5.819053649902343750e+00
1.332681973619931796e+03,5.933903217315673828e+00
1.331216414264777995e+03,4.289621353149414062e+00
1.329750854909623740e+03,2.713971614837646484e+00
1.328285295554469940e+03,1.773833155632019043e+00
1.326819736199316139e+03,1.606639385223388672e+00
1.325354176844162339e+03,1.672291278839111328e+00
1.323888617489008539e+03,1.684021234512329102e+00
1.322423058133854283e+03,1.666338801383972168e+00
1.320957498778700483e+03,2.177199363708496094e+00
1.319491939423546683e+03,3.297312974929809570e+00
1.318026380068392882e+03,3.611391544342041016e+00
1.316560820713239082e+03,2.723075151443481445e+00
1.315095261358085281e+03,1.608214616775512695e+00
1.313629702002931026e+03,1.137795329093933105e+00
1.312164142647777226e+03,7.051913738250732422e-01
1.310698583292623425e+03,7.183219194412231445e-01
1.309233023937469625e+03,8.317689299583435059e-01
1.307767464582315824e+03,8.561037778854370117e-01
1.306301905227161569e+03,8.561037778854370117e-01
1.304836345872007769e+03,8.319439888000488281e-01
1.303370786516853968e+03,6.894350647926330566e-01
1.301905227161700168e+03,6.488181352615356445e-01
1.300439667806546368e+03,8.013061285018920898e-01
1.298974108451392567e+03,8.550534248352050781e-01
1.297508549096238312e+03,8.561037778854370117e-01
1.296042989741084511e+03,8.501514792442321777e-01
1.294577430385930711e+03,7.531612515449523926e-01
1.293111871030776911e+03,6.085515618324279785e-01
1.291646311675623110e+03,7.585886120796203613e-01
1.290180752320468855e+03,8.513768911361694336e-01
1.288715192965315055e+03,8.575045466423034668e-01
1.287249633610161254e+03,8.571544289588928223e-01
1.285784074255007454e+03,7.983301281929016113e-01
1.284318514899853653e+03,6.412901282310485840e-01
1.282852955544699853e+03,6.995891332626342773e-01
1.281387396189545598e+03,8.345700502395629883e-01
1.279921836834391797e+03,8.571544289588928223e-01
1.278456277479237997e+03,8.571544289588928223e-01
1.276990718124084196e+03,8.287927508354187012e-01
1.275525158768930396e+03,6.927613615989685059e-01
1.274059599413776141e+03,6.412901878356933594e-01
1.272594040058622340e+03,8.109351396560668945e-01
1.271128480703468540e+03,8.571544289588928223e-01
1.269662921348314740e+03,8.571544289588928223e-01
1.268197361993160939e+03,8.534778952598571777e-01
1.266731802638007139e+03,7.494848370552062988e-01
1.265266243282852884e+03,6.092519164085388184e-01
1.263800683927699083e+03,7.620900273323059082e-01
1.262335124572545283e+03,8.508517146110534668e-01
1.260869565217391482e+03,8.571544289588928223e-01
1.259404005862237682e+03,8.571544289588928223e-01
1.257938446507083427e+03,7.920274138450622559e-01
1.256472887151929626e+03,6.470674276351928711e-01
1.255007327796775826e+03,6.985387206077575684e-01
1.253541768441622025e+03,8.408727049827575684e-01
1.252076209086468225e+03,8.571544289588928223e-01
1.250610649731313970e+03,8.571544289588928223e-01
1.249145090376160169e+03,8.287927508354187012e-01
1.247679531021006369e+03,6.906605362892150879e-01
1.246213971665852569e+03,6.328866481781005859e-01
1.244748412310698768e+03,8.245909214019775391e-01
1.243282852955544968e+03,8.571544289588928223e-01
1.241817293600390713e+03,8.571544289588928223e-01
1.240351734245236912e+03,8.571544289588928223e-01
1.238886174890083112e+03,7.410812973976135254e-01
1.237420615534929311e+03,6.124031543731689453e-01
1.235955056179775511e+03,7.662916779518127441e-01
1.234489496824621256e+03,8.571544289588928223e-01
1.233023937469467455e+03,8.571544289588928223e-01
1.231558378114313655e+03,8.571544289588928223e-01
1.230092818759159854e+03,7.878256440162658691e-01
1.228627259404006054e+03,6.470674276351928711e-01
1.227161700048852254e+03,6.896101236343383789e-01
1.225696140693697998e+03,8.498012423515319824e-01
1.224230581338544198e+03,8.571544289588928223e-01
1.222765021983390398e+03,8.571544289588928223e-01
1.221299462628236597e+03,8.308935761451721191e-01
1.219833903273082797e+03,6.848831176757812500e-01
1.218368343917928541e+03,6.176552176475524902e-01
1.216902784562774741e+03,8.392970561981201172e-01
1.215437225207620941e+03,8.571544289588928223e-01
1.213971665852467140e+03,8.571544289588928223e-01
1.212506106497313340e+03,8.571544289588928223e-01
1.211040547142159539e+03,7.342535853385925293e-01
1.209574987787005284e+03,6.176553368568420410e-01
1.208109428431851484e+03,7.636656761169433594e-01
1.206643869076697683e+03,8.571544289588928223e-01
1.205178309721543883e+03,8.571544289588928223e-01
1.203712750366390082e+03,8.571544289588928223e-01
1.202247191011235827e+03,7.883509397506713867e-01
1.200781631656082027e+03,6.433910131454467773e-01
1.199316072300928226e+03,6.806814670562744141e-01
1.197850512945774426e+03,8.571544289588928223e-01
1.196384953590620626e+03,8.571544289588928223e-01
1.194919394235466825e+03,8.571544289588928223e-01
1.193453834880312570e+03,8.350952267646789551e-01
1.191988275525158770e+03,6.754291057586669922e-01
1.190522716170004969e+03,6.092519164085388184e-01
1.189057156814851169e+03,8.477004170417785645e-01
1.187591597459697368e+03,8.571544289588928223e-01
1.186126038104543113e+03,8.571544289588928223e-01
1.184660478749389313e+03,8.571544289588928223e-01
1.183194919394235512e+03,7.290012836456298828e-01
1.181729360039081712e+03,6.187058091163635254e-01
1.180263800683927911e+03,7.557874917984008789e-01
1.178798241328774111e+03,8.571544289588928223e-01
1.177332681973619856e+03,8.571544289588928223e-01
1.175867122618466055e+03,8.571544289588928223e-01
1.174401563263312255e+03,7.909770011901855469e-01
1.172936003908158455e+03,6.381388306617736816e-01
1.171470444553004654e+03,6.675508618354797363e-01
1.170004885197850399e+03,8.571544289588928223e-01
1.168539325842696599e+03,8.571544289588928223e-01
1.167073766487542798e+03,8.571544289588928223e-01
1.165608207132388998e+03,8.434987664222717285e-01
1.164142647777235197e+03,6.628239154815673828e-01
1.162677088422081397e+03,6.092519164085388184e-01
1.161211529066927142e+03,8.261665701866149902e-01
1.159745969711773341e+03,8.571544289588928223e-01
1.158280410356619541e+03,8.571544289588928223e-01
1.156814851001465740e+03,8.571544289588928223e-01
1.155349291646311940e+03,7.305769920349121094e-01
1.153883732291157685e+03,6.166048645973205566e-01
1.152418172936003884e+03,7.442327141761779785e-01
1.150952613580850084e+03,8.571544289588928223e-01
1.149487054225696284e+03,7.535113692283630371e-01
1.148021494870542483e+03,5.758129954338073730e-01
1.146555935515388228e+03,5.005319118499755859e-01
1.145090376160234428e+03,3.083024621009826660e-01
1.143624816805080627e+03,3.356137573719024658e-01
1.142159257449926827e+03,5.672345161437988281e-01
1.140693698094773026e+03,5.672345161437988281e-01
1.139228138739619226e+03,5.672345161437988281e-01
1.137762579384464971e+03,5.672345161437988281e-01
1.136297020029311170e+03,3.287859261035919189e-01
1.134831460674157370e+03,2.846676707267761230e-01
1.133365901319003569e+03,5.194396972656250000e-01
1.131900341963849769e+03,5.672345161437988281e-01
1.130434782608695514e+03,5.672345161437988281e-01
1.128969223253541713e+03,5.672345161437988281e-01
1.127503663898387913e+03,4.291024208068847656e-01
1.126038104543234112e+03,2.846676707267761230e-01
1.124572545188080312e+03,4.291023612022399902e-01
1.123106985832926512e+03,5.672345161437988281e-01
1.121641426477772256e+03,5.672345161437988281e-01
1.120175867122618456e+03,5.672345161437988281e-01
1.118710307767464656e+03,5.131371021270751953e-01
1.117244748412310855e+03,2.946468293666839600e-01
1.115779189057157055e+03,3.361389935016632080e-01
1.114313629702002800e+03,5.672345161437988281e-01
1.112848070346848999e+03,5.672345161437988281e-01
1.111382510991695199e+03,5.672345161437988281e-01
1.109916951636541398e+03,5.672345161437988281e-01
1.108451392281387598e+03,3.366641998291015625e-01
1.106985832926233797e+03,3.014746606349945068e-01
1.105520273571079542e+03,5.042084455490112305e-01
1.104054714215925742e+03,5.672345161437988281e-01
1.102589154860771941e+03,5.672345161437988281e-01
1.101123595505618141e+03,5.672345161437988281e-01
1.099658036150464341e+03,4.264762997627258301e-01
1.098192476795310085e+03,2.893946468830108643e-01
1.096726917440156285e+03,4.212241470813751221e-01
1.095261358085002485e+03,5.672345161437988281e-01
1.093795798729848684e+03,5.672345161437988281e-01
1.092330239374694884e+03,5.672345161437988281e-01
1.090864680019541083e+03,5.204901099205017090e-01
1.089399120664386828e+03,2.846676707267761230e-01
1.087933561309233028e+03,3.382398784160614014e-01
1.086468001954079227e+03,5.646083950996398926e-01
1.085002442598925427e+03,5.672345161437988281e-01
1.083536883243771626e+03,5.672345161437988281e-01
1.082071323888617371e+03,5.672345161437988281e-01
1.080605764533463571e+03,3.350885212421417236e-01
1.079140205178309770e+03,3.125042319297790527e-01
1.077674645823155970e+03,4.963302016258239746e-01
1.076209086468002170e+03,5.672345161437988281e-01
1.074743527112848369e+03,5.672345161437988281e-01
1.073277967757694114e+03,5.672345161437988281e-01
1.071812408402540314e+03,4.401319622993469238e-01
1.070346849047386513e+03,2.935964167118072510e-01
1.068881289692232713e+03,4.191232323646545410e-01
1.067415730337078912e+03,5.672345161437988281e-01
1.065950170981924657e+03,5.672345161437988281e-01
1.064484611626770857e+03,5.672345161437988281e-01
1.063019052271617056e+03,5.393980145454406738e-01
1.061553492916463256e+03,2.846676707267761230e-01
1.060087933561309455e+03,3.534711301326751709e-01
1.058622374206155655e+03,5.493770837783813477e-01
1.057156814851001400e+03,5.672345161437988281e-01
1.055691255495847599e+03,5.672345161437988281e-01
1.054225696140693799e+03,5.672345161437988281e-01
1.052760136785539999e+03,3.518955111503601074e-01
1.051294577430386198e+03,3.219580948352813721e-01
1.049829018075231943e+03,4.889771342277526855e-01
1.048363458720078143e+03,5.672345161437988281e-01
1.046897899364924342e+03,5.672345161437988281e-01
1.045432340009770542e+03,5.672345161437988281e-01
1.043966780654616741e+03,4.527371525764465332e-01
1.042501221299462486e+03,2.946468293666839600e-01
1.041035661944308686e+03,4.217493534088134766e-01
1.039570102589154885e+03,5.672345161437988281e-01
1.038104543234001085e+03,5.672345161437988281e-01
1.036638983878847284e+03,5.672345161437988281e-01
1.035173424523693484e+03,5.562049150466918945e-01
1.033707865168539229e+03,2.846676707267761230e-01
1.032242305813385428e+03,3.645007014274597168e-01
1.030776746458231628e+03,5.404484272003173828e-01
1.029311187103077827e+03,5.672345161437988281e-01
1.027845627747924027e+03,5.672345161437988281e-01
1.026380068392769772e+03,5.672345161437988281e-01
1.024914509037615971e+03,3.655511140823364258e-01
1.023448949682462171e+03,2.746885418891906738e-01
1.021983390327308371e+03,1.302538365125656128e-01
1.020517830972154570e+03,0.000000000000000000e+00
1.019052271617000770e+03,0.000000000000000000e+00
1.017586712261846515e+03,0.000000000000000000e+00
1.016121152906692714e+03,0.000000000000000000e+00
1.014655593551538914e+03,0.000000000000000000e+00
1.013190034196385113e+03,0.000000000000000000e+00
1.011724474841231313e+03,0.000000000000000000e+00
1.010258915486077058e+03,0.000000000000000000e+00
1.008793356130923257e+03,0.000000000000000000e+00
1.007327796775769457e+03,0.000000000000000000e+00
1.005862237420615656e+03,0.000000000000000000e+00
1.004396678065461856e+03,0.000000000000000000e+00
1.002931118710308056e+03,0.000000000000000000e+00
1.001465559355153800e+03,0.000000000000000000e+00
1.000000000000000000e+03,0.000000000000000000e+00
